region,year,sector,emissions
Murcia,2025,power:electricity-generation,1084425
Aragón,2021,power:electricity-generation,2704451
Aragón,2022,power:electricity-generation,3022272
Aragón,2023,power:electricity-generation,2493307.1999999993
Aragón,2024,power:electricity-generation,2619631.1999999993
Aragón,2025,power:electricity-generation,829027.8
Extremadura,2021,power:electricity-generation,1622349
Extremadura,2022,power:electricity-generation,1951157
Extremadura,2023,power:electricity-generation,1437293
Extremadura,2024,power:electricity-generation,1441476
Extremadura,2025,power:electricity-generation,482348
Navarra,2021,power:electricity-generation,1469324
Navarra,2022,power:electricity-generation,1648820
Navarra,2023,power:electricity-generation,1414333
Navarra,2024,power:electricity-generation,1396256
Navarra,2025,power:electricity-generation,419118
Castilla-La Mancha,2021,power:electricity-generation,23861
Castilla-La Mancha,2022,power:electricity-generation,27351
Castilla-La Mancha,2023,power:electricity-generation,21153
Castilla-La Mancha,2024,power:electricity-generation,21215
Castilla-La Mancha,2025,power:electricity-generation,7098
Cantabria,2021,power:electricity-generation,180540
Cantabria,2022,power:electricity-generation,241826
Cantabria,2023,power:electricity-generation,174528
Cantabria,2024,power:electricity-generation,175037
Cantabria,2025,power:electricity-generation,58572
Galicia,2021,transportation:domestic-aviation,112214.88330227636
Galicia,2022,transportation:domestic-aviation,176691.17311585313
Galicia,2023,transportation:domestic-aviation,189613.3131810474
Galicia,2024,transportation:domestic-aviation,185743.45147527693
Galicia,2025,transportation:domestic-aviation,55442.93645831975
Madrid,2021,transportation:domestic-aviation,421629.633531301
Madrid,2022,transportation:domestic-aviation,574965.6823917725
Madrid,2023,transportation:domestic-aviation,614381.6051738193
Madrid,2024,transportation:domestic-aviation,658716.4478625071
Madrid,2025,transportation:domestic-aviation,210575.36066522897
Murcia,2021,transportation:domestic-aviation,47876.38489979957
Murcia,2022,transportation:domestic-aviation,75155.56946788444
Murcia,2023,transportation:domestic-aviation,79293.91741933352
Murcia,2024,transportation:domestic-aviation,90934.57260459446
Murcia,2025,transportation:domestic-aviation,27909.538432667097
Asturias,2021,transportation:domestic-aviation,39380.01263962015
Asturias,2022,transportation:domestic-aviation,57845.71518062287
Asturias,2023,transportation:domestic-aviation,65069.17195836253
Asturias,2024,transportation:domestic-aviation,65169.03899288063
Asturias,2025,transportation:domestic-aviation,18130.582646252074
Extremadura,2021,transportation:domestic-aviation,2178.061711016529
Extremadura,2022,transportation:domestic-aviation,2836.8164637207674
Extremadura,2023,transportation:domestic-aviation,3390.0056098169316
Extremadura,2024,transportation:domestic-aviation,3483.41825541083
Extremadura,2025,transportation:domestic-aviation,1390.493087718358
País Vasco,2021,transportation:domestic-aviation,87237.7019309862
País Vasco,2022,transportation:domestic-aviation,132192.2851243049
País Vasco,2023,transportation:domestic-aviation,140947.15552486904
País Vasco,2024,transportation:domestic-aviation,141696.91225351134
País Vasco,2025,transportation:domestic-aviation,43124.073980065106
Cantabria,2021,transportation:domestic-aviation,13107.572603927314
Cantabria,2022,transportation:domestic-aviation,21116.764390565917
Cantabria,2023,transportation:domestic-aviation,22104.698063839827
Cantabria,2024,transportation:domestic-aviation,18858.16427814564
Cantabria,2025,transportation:domestic-aviation,5717.670743603713
Comunidad Valenciana,2021,transportation:domestic-aviation,52990.3420826169
Comunidad Valenciana,2022,transportation:domestic-aviation,82353.78534031505
Comunidad Valenciana,2023,transportation:domestic-aviation,89299.27788081043
Comunidad Valenciana,2024,transportation:domestic-aviation,89853.81619862627
Comunidad Valenciana,2025,transportation:domestic-aviation,28778.71193204479
Andalucía,2023,transportation:domestic-aviation,331602.46669807576
Andalucía,2024,transportation:domestic-aviation,351781.7240304047
Andalucía,2025,transportation:domestic-aviation,110083.67102745248
Castilla-La Mancha,2021,transportation:domestic-aviation,0
Castilla-La Mancha,2022,transportation:domestic-aviation,0
Castilla-La Mancha,2023,transportation:domestic-aviation,0
Castilla-La Mancha,2024,transportation:domestic-aviation,0
Castilla-La Mancha,2025,transportation:domestic-aviation,0
Canarias,2021,transportation:domestic-aviation,579523.2623904092
Canarias,2022,transportation:domestic-aviation,763958.1641011871
Canarias,2023,transportation:domestic-aviation,799068.86227304
Canarias,2024,transportation:domestic-aviation,868828.0703527757
Canarias,2025,transportation:domestic-aviation,286074.34633489634
Andalucía,2021,transportation:domestic-aviation,202359.6591722448
Andalucía,2022,transportation:domestic-aviation,298737.346499699
Cataluña,2021,transportation:domestic-aviation,296577.08870051475
Cataluña,2022,transportation:domestic-aviation,406233.60006194917
Cataluña,2023,transportation:domestic-aviation,437017.0844286615
Cataluña,2024,transportation:domestic-aviation,448359.2080552191
Cataluña,2025,transportation:domestic-aviation,142769.10536450084
Aragón,2021,transportation:domestic-aviation,8373.380144416755
Aragón,2022,transportation:domestic-aviation,11309.018387375938
Aragón,2023,transportation:domestic-aviation,11898.898674692657
Aragón,2024,transportation:domestic-aviation,9736.472762746098
Aragón,2025,transportation:domestic-aviation,3443.128792026546
Baleares,2021,transportation:domestic-aviation,254602.51212958357
Baleares,2022,transportation:domestic-aviation,339781.20314884523
Baleares,2023,transportation:domestic-aviation,347539.55456537014
Baleares,2024,transportation:domestic-aviation,349171.57179449336
Baleares,2025,transportation:domestic-aviation,94522.58126374052
La Rioja,2021,transportation:domestic-aviation,136.16055800688483
La Rioja,2022,transportation:domestic-aviation,413.81589949379764
La Rioja,2023,transportation:domestic-aviation,533.0900860394311
La Rioja,2024,transportation:domestic-aviation,578.6823715292605
La Rioja,2025,transportation:domestic-aviation,220.6344932395392
Navarra,2021,transportation:domestic-aviation,11372.603091158393
Navarra,2022,transportation:domestic-aviation,20856.647534581894
Navarra,2023,transportation:domestic-aviation,24138.395590632514
Navarra,2024,transportation:domestic-aviation,23839.90478378371
Navarra,2025,transportation:domestic-aviation,7423.646633761826
Castilla y León,2021,transportation:domestic-aviation,4072.383432729678
Castilla y León,2022,transportation:domestic-aviation,6580.729349826691
Castilla y León,2023,transportation:domestic-aviation,7892.340736582106
Castilla y León,2024,transportation:domestic-aviation,6946.669265174574
Castilla y León,2025,transportation:domestic-aviation,1223.999547096621
Galicia,2021,transportation:domestic-shipping,662329.608236478
Galicia,2022,transportation:domestic-shipping,738541.2373513303
Galicia,2023,transportation:domestic-shipping,774610.9090440689
Galicia,2024,transportation:domestic-shipping,756567.6953388669
Galicia,2025,transportation:domestic-shipping,207109.02330786464
Baleares,2021,transportation:domestic-shipping,1063982.945574146
Baleares,2022,transportation:domestic-shipping,1479757.0688077507
Baleares,2023,transportation:domestic-shipping,1794039.9650091038
Baleares,2024,transportation:domestic-shipping,1725557.6723089903
Baleares,2025,transportation:domestic-shipping,303976.69250922825
Andalucía,2021,transportation:domestic-shipping,1485754.7988960985
Andalucía,2022,transportation:domestic-shipping,1627971.5915389743
Andalucía,2023,transportation:domestic-shipping,1697066.8007460004
Andalucía,2024,transportation:domestic-shipping,1732484.8737296222
Andalucía,2025,transportation:domestic-shipping,477185.50830606994
Murcia,2021,transportation:domestic-shipping,706834.9416435946
Murcia,2022,transportation:domestic-shipping,857364.4403455424
Murcia,2023,transportation:domestic-shipping,946634.6456509393
Murcia,2024,transportation:domestic-shipping,986495.9829141857
Murcia,2025,transportation:domestic-shipping,221453.39147751319
Comunidad Valenciana,2021,transportation:domestic-shipping,1027595.3631294648
Comunidad Valenciana,2022,transportation:domestic-shipping,1313680.8210825738
Comunidad Valenciana,2023,transportation:domestic-shipping,1540510.1724499865
Comunidad Valenciana,2024,transportation:domestic-shipping,1459753.8243389332
Comunidad Valenciana,2025,transportation:domestic-shipping,388577.1696736936
Cataluña,2021,transportation:domestic-shipping,1286551.4088955584
Cataluña,2022,transportation:domestic-shipping,1653259.941217211
Cataluña,2023,transportation:domestic-shipping,1860751.773611874
Cataluña,2024,transportation:domestic-shipping,1884356.3119607053
Cataluña,2025,transportation:domestic-shipping,468290.4714574402
País Vasco,2021,transportation:domestic-shipping,204866.81519438376
País Vasco,2022,transportation:domestic-shipping,244439.7887078377
País Vasco,2023,transportation:domestic-shipping,268537.4407273118
País Vasco,2024,transportation:domestic-shipping,294416.8841212457
País Vasco,2025,transportation:domestic-shipping,80711.90391482337
Canarias,2021,transportation:domestic-shipping,2605887.536055932
Canarias,2022,transportation:domestic-shipping,2322704.733258465
Canarias,2023,transportation:domestic-shipping,2269674.512133025
Canarias,2024,transportation:domestic-shipping,2329714.0461840457
Canarias,2025,transportation:domestic-shipping,847020.5265027403
Extremadura,2021,transportation:domestic-shipping,338353.77669154905
Extremadura,2022,transportation:domestic-shipping,368529.1047842137
Extremadura,2023,transportation:domestic-shipping,355281.85386285454
Extremadura,2024,transportation:domestic-shipping,398188.94018073176
Extremadura,2025,transportation:domestic-shipping,109444.0292979426
Asturias,2021,transportation:domestic-shipping,156314.97095201345
Asturias,2022,transportation:domestic-shipping,163906.509258806
Asturias,2023,transportation:domestic-shipping,183490.63628204277
Asturias,2024,transportation:domestic-shipping,165965.19757908693
Asturias,2025,transportation:domestic-shipping,43277.18854557198
Cantabria,2021,transportation:domestic-shipping,92235.68376070778
Cantabria,2022,transportation:domestic-shipping,132536.38624369295
Cantabria,2023,transportation:domestic-shipping,97907.4720105407
Cantabria,2024,transportation:domestic-shipping,106526.41761502139
Cantabria,2025,transportation:domestic-shipping,26640.91196182738
Navarra,2021,transportation:domestic-shipping,44159.41680632791
Navarra,2022,transportation:domestic-shipping,48083.25054747992
Navarra,2023,transportation:domestic-shipping,54260.643007009996
Navarra,2024,transportation:domestic-shipping,64117.15101034855
Navarra,2025,transportation:domestic-shipping,14366.930906503498
Aragón,2021,transportation:domestic-shipping,16915.290186703558
Aragón,2022,transportation:domestic-shipping,11072.522584968841
Aragón,2023,transportation:domestic-shipping,20051.55159935616
Aragón,2024,transportation:domestic-shipping,24420.686780516764
Aragón,2025,transportation:domestic-shipping,2708.8661379699797
Galicia,2021,transportation:international-aviation,16560.186279774676
Galicia,2022,transportation:international-aviation,46561.64557839454
Galicia,2023,transportation:international-aviation,51710.09044659629
Galicia,2024,transportation:international-aviation,45790.72279322168
Galicia,2025,transportation:international-aviation,9391.013383181198
Madrid,2021,transportation:international-aviation,2982058.8046781477
Madrid,2022,transportation:international-aviation,5494336.698607223
Madrid,2023,transportation:international-aviation,6525632.001739043
Madrid,2024,transportation:international-aviation,7442811.833517984
Madrid,2025,transportation:international-aviation,2414801.4494011
Murcia,2021,transportation:international-aviation,409393.4845966131
Murcia,2022,transportation:international-aviation,791042.6862030271
Murcia,2023,transportation:international-aviation,860178.1924382348
Murcia,2024,transportation:international-aviation,959909.6921011474
Murcia,2025,transportation:international-aviation,278040.4014493448
Asturias,2021,transportation:international-aviation,481.62456523410964
Asturias,2022,transportation:international-aviation,5608.6304326046575
Asturias,2023,transportation:international-aviation,20862.002059002087
Asturias,2024,transportation:international-aviation,21481.433205635265
Asturias,2025,transportation:international-aviation,6218.9949307354145
Extremadura,2021,transportation:international-aviation,0
Extremadura,2022,transportation:international-aviation,103.65877541659584
Extremadura,2023,transportation:international-aviation,19.685508677128304
Extremadura,2024,transportation:international-aviation,10.128606809621248
Extremadura,2025,transportation:international-aviation,59.03483244895043
País Vasco,2021,transportation:international-aviation,39375.32179640594
País Vasco,2022,transportation:international-aviation,104367.5181544974
País Vasco,2023,transportation:international-aviation,139140.80284933888
País Vasco,2024,transportation:international-aviation,150246.62344097666
País Vasco,2025,transportation:international-aviation,41214.48789166128
Cantabria,2021,transportation:international-aviation,12283.671908757093
Cantabria,2022,transportation:international-aviation,26329.39516524421
Cantabria,2023,transportation:international-aviation,28138.896037530383
Cantabria,2024,transportation:international-aviation,25447.510808155872
Cantabria,2025,transportation:international-aviation,6541.414632179605
Comunidad Valenciana,2021,transportation:international-aviation,170998.26440973152
Comunidad Valenciana,2022,transportation:international-aviation,304727.95471019024
Comunidad Valenciana,2023,transportation:international-aviation,373840.6037335036
Comunidad Valenciana,2024,transportation:international-aviation,410311.57860581833
Comunidad Valenciana,2025,transportation:international-aviation,130658.95328068861
Andalucía,2021,transportation:international-aviation,692991.1613262991
Andalucía,2022,transportation:international-aviation,1281520.0506343064
Andalucía,2023,transportation:international-aviation,1461762.470584269
Andalucía,2024,transportation:international-aviation,1646591.7695428245
Andalucía,2025,transportation:international-aviation,494297.58464882965
Castilla-La Mancha,2021,transportation:international-aviation,0
Castilla-La Mancha,2022,transportation:international-aviation,0
Castilla-La Mancha,2023,transportation:international-aviation,0
Castilla-La Mancha,2024,transportation:international-aviation,0
Canarias,2021,transportation:international-aviation,1372903.1856082883
Canarias,2022,transportation:international-aviation,2547830.3506695465
Canarias,2023,transportation:international-aviation,2689216.384602307
Canarias,2024,transportation:international-aviation,2889220.250972325
Canarias,2025,transportation:international-aviation,1135763.6589516138
Cataluña,2021,transportation:international-aviation,1050538.2519082748
Cataluña,2022,transportation:international-aviation,2462744.2217381094
Cataluña,2023,transportation:international-aviation,2951979.5777276596
Cataluña,2024,transportation:international-aviation,3490113.9380231346
Cataluña,2025,transportation:international-aviation,1021014.9484330848
Aragón,2021,transportation:international-aviation,167147.51242621767
Aragón,2022,transportation:international-aviation,153032.27133830573
Aragón,2023,transportation:international-aviation,136595.60649438712
Aragón,2024,transportation:international-aviation,182794.00593617136
Aragón,2025,transportation:international-aviation,36243.841804798874
Baleares,2021,transportation:international-aviation,835050.3296322437
Baleares,2022,transportation:international-aviation,1467740.3658979952
Baleares,2023,transportation:international-aviation,1504320.5280288171
Baleares,2024,transportation:international-aviation,1590688.3767888448
Baleares,2025,transportation:international-aviation,237260.3667498487
La Rioja,2021,transportation:international-aviation,0
La Rioja,2022,transportation:international-aviation,114.5686656535119
La Rioja,2023,transportation:international-aviation,130.08796780592775
La Rioja,2024,transportation:international-aviation,0
La Rioja,2025,transportation:international-aviation,9.086085878633565
Navarra,2021,transportation:international-aviation,0
Navarra,2022,transportation:international-aviation,333.8886637889859
Navarra,2023,transportation:international-aviation,579.0957878436966
Navarra,2024,transportation:international-aviation,1128.73196489072
Navarra,2025,transportation:international-aviation,154.17826824943785
Castilla y León,2021,transportation:international-aviation,0
Castilla y León,2022,transportation:international-aviation,158.07494066896757
Castilla y León,2023,transportation:international-aviation,294.26096196149
Castilla y León,2024,transportation:international-aviation,97.02839582540147
Castilla y León,2025,transportation:international-aviation,16.121766124651252
Galicia,2021,transportation:international-shipping,795835.6034836818
Galicia,2022,transportation:international-shipping,1024139.1141592765
Galicia,2023,transportation:international-shipping,1022916.5320960436
Galicia,2024,transportation:international-shipping,963498.4247029086
Galicia,2025,transportation:international-shipping,284230.8175987881
Baleares,2021,transportation:international-shipping,143807.7430062504
Baleares,2022,transportation:international-shipping,265937.10430236347
Baleares,2023,transportation:international-shipping,387501.3509336205
Baleares,2024,transportation:international-shipping,287449.8051670245
Baleares,2025,transportation:international-shipping,37943.66204333544
Andalucía,2021,transportation:international-shipping,2209590.807937021
Andalucía,2022,transportation:international-shipping,2494696.4009852824
Andalucía,2023,transportation:international-shipping,2347352.8745284006
Andalucía,2024,transportation:international-shipping,2529226.367500401
Andalucía,2025,transportation:international-shipping,700472.2800810593
Murcia,2021,transportation:international-shipping,667421.3326824448
Murcia,2022,transportation:international-shipping,882140.3569185211
Murcia,2023,transportation:international-shipping,867835.9612693744
Murcia,2024,transportation:international-shipping,710049.3892490815
Murcia,2025,transportation:international-shipping,229155.37197212968
Comunidad Valenciana,2021,transportation:international-shipping,1781074.2509745676
Comunidad Valenciana,2022,transportation:international-shipping,2051265.30075954
Comunidad Valenciana,2023,transportation:international-shipping,1840327.3024054007
Comunidad Valenciana,2024,transportation:international-shipping,2803240.3816920263
Comunidad Valenciana,2025,transportation:international-shipping,787615.463171652
Cataluña,2021,transportation:international-shipping,1836656.616641394
Cataluña,2022,transportation:international-shipping,2128070.1834279285
Cataluña,2023,transportation:international-shipping,2194287.1211033147
Cataluña,2024,transportation:international-shipping,2154630.866435982
Cataluña,2025,transportation:international-shipping,561789.22175367
País Vasco,2021,transportation:international-shipping,591308.5336931825
País Vasco,2022,transportation:international-shipping,725411.614138308
País Vasco,2023,transportation:international-shipping,718812.4612491938
País Vasco,2024,transportation:international-shipping,628863.1492622679
País Vasco,2025,transportation:international-shipping,211484.24796403013
Canarias,2021,transportation:international-shipping,2733973.757180786
Canarias,2022,transportation:international-shipping,3183967.509162158
Canarias,2023,transportation:international-shipping,2932049.6518769404
Canarias,2024,transportation:international-shipping,4402595.910657668
Canarias,2025,transportation:international-shipping,1349593.0935519363
Extremadura,2021,transportation:international-shipping,580812.175670821
Extremadura,2022,transportation:international-shipping,664649.823531227
Extremadura,2023,transportation:international-shipping,622376.3364077675
Extremadura,2024,transportation:international-shipping,518336.60700659954
Extremadura,2025,transportation:international-shipping,137262.04449658486
Asturias,2021,transportation:international-shipping,338653.7784551259
Asturias,2022,transportation:international-shipping,373468.005494555
Asturias,2023,transportation:international-shipping,337926.3700113479
Asturias,2024,transportation:international-shipping,316869.2030791268
Asturias,2025,transportation:international-shipping,89476.1803569102
Cantabria,2021,transportation:international-shipping,278002.78716455953
Cantabria,2022,transportation:international-shipping,333259.56955164945
Cantabria,2023,transportation:international-shipping,301631.87527655216
Cantabria,2024,transportation:international-shipping,252255.73535093444
Cantabria,2025,transportation:international-shipping,75505.85078207302
Navarra,2021,transportation:international-shipping,71613.68432408947
Navarra,2022,transportation:international-shipping,94336.21818623024
Navarra,2023,transportation:international-shipping,81606.09662507212
Navarra,2024,transportation:international-shipping,75086.58575820863
Navarra,2025,transportation:international-shipping,22443.61993070109
Aragón,2021,transportation:international-shipping,8711.05776846492
Aragón,2022,transportation:international-shipping,385.7805041695
Aragón,2023,transportation:international-shipping,3105.1466201648204
Aragón,2024,transportation:international-shipping,1251.5817600734802
Aragón,2025,transportation:international-shipping,0
Castilla-La Mancha,2021,transportation:international-shipping,10897.59947847044
Castilla-La Mancha,2022,transportation:international-shipping,0
Castilla-La Mancha,2023,transportation:international-shipping,0
Castilla-La Mancha,2024,transportation:international-shipping,0
Castilla-La Mancha,2025,transportation:international-shipping,0
Galicia,2021,transportation:road-transportation,7125959.346094127
Galicia,2022,transportation:road-transportation,7114253.685333273
Galicia,2023,transportation:road-transportation,7183561.200895393
Galicia,2024,transportation:road-transportation,7234346.62680883
Galicia,2025,transportation:road-transportation,2409174.0258224737
España,2021,transportation:road-transportation,32588605.3063429
España,2022,transportation:road-transportation,32898195.20781932
España,2023,transportation:road-transportation,33021143.081426747
España,2024,transportation:road-transportation,33228255.80596466
España,2025,transportation:road-transportation,10837639.12709594
Murcia,2021,transportation:road-transportation,8185015.239332218
Murcia,2022,transportation:road-transportation,8122525.98035527
Murcia,2023,transportation:road-transportation,8136367.439136325
Murcia,2024,transportation:road-transportation,8284664.847018809
Murcia,2025,transportation:road-transportation,2676907.619517639
Asturias,2021,transportation:road-transportation,3154232.1590525527
Asturias,2022,transportation:road-transportation,3155804.160139963
Asturias,2023,transportation:road-transportation,3177955.7948999703
Asturias,2024,transportation:road-transportation,3229059.51995642
Asturias,2025,transportation:road-transportation,1071578.8087992833
Extremadura,2021,transportation:road-transportation,3015183.6947757616
Extremadura,2022,transportation:road-transportation,3058118.578605485
Extremadura,2023,transportation:road-transportation,3082311.152744259
Extremadura,2024,transportation:road-transportation,3098308.807487489
Extremadura,2025,transportation:road-transportation,1008146.1725487723
Baleares,2021,transportation:road-transportation,1295049.2188785833
Baleares,2022,transportation:road-transportation,1311407.5401870818
Baleares,2023,transportation:road-transportation,1317344.4345647057
Baleares,2024,transportation:road-transportation,1312084.9077672677
Baleares,2025,transportation:road-transportation,432689.35499693034
Cataluña,2021,transportation:road-transportation,8140916.95659958
Cataluña,2022,transportation:road-transportation,8372150.687821079
Cataluña,2023,transportation:road-transportation,8385657.500521422
Cataluña,2024,transportation:road-transportation,8408143.448349537
Cataluña,2025,transportation:road-transportation,2737311.8448049366
Cantabria,2021,transportation:road-transportation,2429905.350937455
Cantabria,2022,transportation:road-transportation,2460476.4895370007
Cantabria,2023,transportation:road-transportation,2465795.067569446
Cantabria,2024,transportation:road-transportation,2474840.5273518176
Cantabria,2025,transportation:road-transportation,822568.5870358539
Comunidad Valenciana,2021,transportation:road-transportation,4211917.952639951
Comunidad Valenciana,2022,transportation:road-transportation,4312552.613235494
Comunidad Valenciana,2023,transportation:road-transportation,4366459.63014153
Comunidad Valenciana,2024,transportation:road-transportation,4437975.944008993
Comunidad Valenciana,2025,transportation:road-transportation,1438498.4379377356
Andalucía,2021,transportation:road-transportation,9384873.012986941
Andalucía,2022,transportation:road-transportation,9357521.683032058
Andalucía,2023,transportation:road-transportation,9376940.36581413
Andalucía,2024,transportation:road-transportation,9392487.696893426
Andalucía,2025,transportation:road-transportation,3037701.8465027125
Castilla-La Mancha,2021,transportation:road-transportation,2307320.388874159
Castilla-La Mancha,2022,transportation:road-transportation,2328001.587802373
Castilla-La Mancha,2023,transportation:road-transportation,2326859.4477823973
Castilla-La Mancha,2024,transportation:road-transportation,2336526.19495956
Castilla-La Mancha,2025,transportation:road-transportation,762343.6807550488
Madrid,2021,transportation:road-transportation,9365834.391752517
Madrid,2022,transportation:road-transportation,9439156.531488998
Madrid,2023,transportation:road-transportation,9384992.15690075
Madrid,2024,transportation:road-transportation,9412716.762562886
Madrid,2025,transportation:road-transportation,3052123.024876065
Navarra,2021,transportation:road-transportation,2009911.6530129756
Navarra,2022,transportation:road-transportation,2013054.264067473
Navarra,2023,transportation:road-transportation,2029322.2386705843
Navarra,2024,transportation:road-transportation,1995081.1688191541
Navarra,2025,transportation:road-transportation,654749.8155059745
Aragón,2021,transportation:road-transportation,3345439.0596526656
Aragón,2022,transportation:road-transportation,3418074.4473014204
Aragón,2023,transportation:road-transportation,3447042.9255748237
Aragón,2024,transportation:road-transportation,3425007.1559003675
Aragón,2025,transportation:road-transportation,1107711.5589700495
La Rioja,2021,transportation:road-transportation,1257478.1235671472
La Rioja,2022,transportation:road-transportation,1254047.328293744
La Rioja,2023,transportation:road-transportation,1266284.4380426737
La Rioja,2024,transportation:road-transportation,1248770.9951071946
La Rioja,2025,transportation:road-transportation,412596.9484056063
Canarias,2021,transportation:road-transportation,2367346.6045443797
Canarias,2022,transportation:road-transportation,2347414.5527461492
Canarias,2023,transportation:road-transportation,2359936.547979553
Canarias,2024,transportation:road-transportation,2348586.0720501905
Canarias,2025,transportation:road-transportation,782072.6225933428
Castilla y León,2021,transportation:road-transportation,4794424.685985266
Castilla y León,2022,transportation:road-transportation,4860062.102911041
Castilla y León,2023,transportation:road-transportation,4870737.696279009
Castilla y León,2024,transportation:road-transportation,4875468.99940888
Castilla y León,2025,transportation:road-transportation,1610735.2996673966
País Vasco,2021,transportation:road-transportation,1555183.3492742663
País Vasco,2022,transportation:road-transportation,1549721.6890298438
País Vasco,2023,transportation:road-transportation,1565315.5030979936
País Vasco,2024,transportation:road-transportation,1555308.8919383844
País Vasco,2025,transportation:road-transportation,513196.9471552038
Galicia,2021,waste:domestic-wastewater-treatment-and-discharge,204799.35527999946
Galicia,2022,waste:domestic-wastewater-treatment-and-discharge,205173.90269940876
Galicia,2023,waste:domestic-wastewater-treatment-and-discharge,205536.5022449975
Galicia,2024,waste:domestic-wastewater-treatment-and-discharge,206453.8110787052
Galicia,2025,waste:domestic-wastewater-treatment-and-discharge,67770.1185665692
Murcia,2021,waste:domestic-wastewater-treatment-and-discharge,424965.9001235588
Murcia,2022,waste:domestic-wastewater-treatment-and-discharge,425743.09926257055
Murcia,2023,waste:domestic-wastewater-treatment-and-discharge,426495.50613263366
Murcia,2024,waste:domestic-wastewater-treatment-and-discharge,428398.9543777456
Murcia,2025,waste:domestic-wastewater-treatment-and-discharge,140625.39112283522
La Rioja,2021,waste:domestic-wastewater-treatment-and-discharge,46671.28348009952
La Rioja,2022,waste:domestic-wastewater-treatment-and-discharge,46756.638284678535
La Rioja,2023,waste:domestic-wastewater-treatment-and-discharge,46839.27031203377
La Rioja,2024,waste:domestic-wastewater-treatment-and-discharge,47048.31384766496
La Rioja,2025,waste:domestic-wastewater-treatment-and-discharge,15443.986192145567
Andalucía,2021,waste:domestic-wastewater-treatment-and-discharge,635710.7837450656
Andalucía,2022,waste:domestic-wastewater-treatment-and-discharge,636873.4037846728
Andalucía,2023,waste:domestic-wastewater-treatment-and-discharge,637998.9368286477
Andalucía,2024,waste:domestic-wastewater-treatment-and-discharge,640846.3242860977
Andalucía,2025,waste:domestic-wastewater-treatment-and-discharge,210362.9434246536
Cataluña,2021,waste:domestic-wastewater-treatment-and-discharge,581966.8345283339
Cataluña,2022,waste:domestic-wastewater-treatment-and-discharge,583031.1649204023
Cataluña,2023,waste:domestic-wastewater-treatment-and-discharge,584061.5436993962
Cataluña,2024,waste:domestic-wastewater-treatment-and-discharge,586668.2087207071
Cataluña,2025,waste:domestic-wastewater-treatment-and-discharge,192578.54266059087
Extremadura,2021,waste:domestic-wastewater-treatment-and-discharge,175757.30525653696
Extremadura,2022,waste:domestic-wastewater-treatment-and-discharge,176078.7391026524
Extremadura,2023,waste:domestic-wastewater-treatment-and-discharge,176389.9193839661
Extremadura,2024,waste:domestic-wastewater-treatment-and-discharge,177177.14709174604
Extremadura,2025,waste:domestic-wastewater-treatment-and-discharge,58159.81890991493
Comunidad Valenciana,2021,waste:domestic-wastewater-treatment-and-discharge,544749.2778953012
Comunidad Valenciana,2022,waste:domestic-wastewater-treatment-and-discharge,545745.5429378569
Comunidad Valenciana,2023,waste:domestic-wastewater-treatment-and-discharge,546710.0276178148
Comunidad Valenciana,2024,waste:domestic-wastewater-treatment-and-discharge,549149.9929259885
Comunidad Valenciana,2025,waste:domestic-wastewater-treatment-and-discharge,180262.8875536474
Canarias,2021,waste:domestic-wastewater-treatment-and-discharge,157151.1027387231
Canarias,2022,waste:domestic-wastewater-treatment-and-discharge,157438.50863081135
Canarias,2023,waste:domestic-wastewater-treatment-and-discharge,157716.7464111174
Canarias,2024,waste:domestic-wastewater-treatment-and-discharge,158420.6358019819
Canarias,2025,waste:domestic-wastewater-treatment-and-discharge,52002.84371438067
Cantabria,2021,waste:domestic-wastewater-treatment-and-discharge,108626.12892433634
Cantabria,2022,waste:domestic-wastewater-treatment-and-discharge,108824.78988277711
Cantabria,2023,waste:domestic-wastewater-treatment-and-discharge,109017.11365859005
Cantabria,2024,waste:domestic-wastewater-treatment-and-discharge,109503.65672986461
Cantabria,2025,waste:domestic-wastewater-treatment-and-discharge,35945.4531800321
Aragón,2021,waste:domestic-wastewater-treatment-and-discharge,130217.46272749586
Aragón,2022,waste:domestic-wastewater-treatment-and-discharge,130455.61101767934
Aragón,2023,waste:domestic-wastewater-treatment-and-discharge,130686.16249079187
Aragón,2024,waste:domestic-wastewater-treatment-and-discharge,131269.41446049063
Aragón,2025,waste:domestic-wastewater-treatment-and-discharge,43090.23764541669
Castilla y León,2021,waste:domestic-wastewater-treatment-and-discharge,176933.08731877786
Castilla y León,2022,waste:domestic-wastewater-treatment-and-discharge,177256.6714983901
Castilla y León,2023,waste:domestic-wastewater-treatment-and-discharge,177569.93350848436
Castilla y León,2024,waste:domestic-wastewater-treatment-and-discharge,178362.4276178011
Castilla y León,2025,waste:domestic-wastewater-treatment-and-discharge,58548.896745606515
Baleares,2021,waste:domestic-wastewater-treatment-and-discharge,114986.56814411767
Baleares,2022,waste:domestic-wastewater-treatment-and-discharge,115196.86139345028
Baleares,2023,waste:domestic-wastewater-treatment-and-discharge,115400.44639903995
Baleares,2024,waste:domestic-wastewater-treatment-and-discharge,115915.47826962234
Baleares,2025,waste:domestic-wastewater-treatment-and-discharge,38050.185001321996
Castilla-La Mancha,2021,waste:domestic-wastewater-treatment-and-discharge,121609.68585692905
Castilla-La Mancha,2022,waste:domestic-wastewater-treatment-and-discharge,121832.09179954465
Castilla-La Mancha,2023,waste:domestic-wastewater-treatment-and-discharge,122047.40310788646
